# Writting to the csv file.,,,,,,,,,,,
,AlexNet Score,AlexNet Alt,,ResNet Score,ResNet Alt,,DenseNet Score,DenseNet Alt,,,
From./output/alexnet/images/train/,,,,,,,,,,Average AlexNet Score,1.012409192
COCO_train2014_000000172310.jpg,1.038580699,0.962852478,,,,,,,,,
COCO_train2014_000000172392.jpg,1.025141271,0.975475311,,,,,,,,,
COCO_train2014_000000172420.jpg,1.02203976,0.978435516,,,,,,,,,
COCO_train2014_000000172501.jpg,1.023744064,0.976806641,,,,,,,,,
COCO_train2014_000000172507.jpg,1.057096195,0.945987701,,,,,,,,,
COCO_train2014_000000172597.jpg,1.045285441,0.956676483,,,,,,,,,
COCO_train2014_000000172681.jpg,1.065591363,0.938446045,,,,,,,,,
COCO_train2014_000000172743.jpg,1.020047317,0.98034668,,,,,,,,,
COCO_train2014_000000172778.jpg,1.039833083,0.96169281,,,,,,,,,
COCO_train2014_000000172800.jpg,1.013939816,0.986251831,,,,,,,,,
COCO_train2014_000000172874.jpg,1.037713218,0.963657379,,,,,,,,,
COCO_train2014_000000172901.jpg,1.004818178,0.995204926,,,,,,,,,
COCO_train2014_000000172987.jpg,1.031186078,0.96975708,,,,,,,,,
COCO_train2014_000000173032.jpg,1.024560306,0.976028442,,,,,,,,,
COCO_train2014_000000173153.jpg,1.065123763,0.938858032,,,,,,,,,
COCO_train2014_000000173198.jpg,1.2096702,0.8266716,,,,,,,,,
COCO_train2014_000000173231.jpg,1.038379117,0.963039398,,,,,,,,,
COCO_train2014_000000173258.jpg,1.075820067,0.929523468,,,,,,,,,
COCO_train2014_000000173284.jpg,1.115582338,0.896392822,,,,,,,,,
COCO_train2014_000000173289.jpg,1.064531194,0.939380646,,,,,,,,,
COCO_train2014_000000173324.jpg,1.090358539,0.917129517,,,,,,,,,
COCO_train2014_000000173430.jpg,1.043313527,0.95848465,,,,,,,,,
COCO_train2014_000000173595.jpg,1.084606632,0.921993256,,,,,,,,,
COCO_train2014_000000173722.jpg,1.047352692,0.954788208,,,,,,,,,
COCO_train2014_000000173777.jpg,1.049037577,0.9532547,,,,,,,,,
COCO_train2014_000000173843.jpg,1.078063184,0.927589417,,,,,,,,,
COCO_train2014_000000173864.jpg,1.115449424,0.896499634,,,,,,,,,
COCO_train2014_000000173893.jpg,1.023064855,0.977455139,,,,,,,,,
COCO_train2014_000000174012.jpg,1.020758295,0.979663849,,,,,,,,,
COCO_train2014_000000174026.jpg,1.036966127,0.964351654,,,,,,,,,
COCO_train2014_000000174098.jpg,1.028612685,0.972183228,,,,,,,,,
COCO_train2014_000000174137.jpg,1.075572879,0.929737091,,,,,,,,,
COCO_train2014_000000174157.jpg,1.018608537,0.981731415,,,,,,,,,
COCO_train2014_000000174303.jpg,1.114415678,0.897331238,,,,,,,,,
COCO_train2014_000000174527.jpg,1.145468925,0.873004913,,,,,,,,,
COCO_train2014_000000174573.jpg,1.00810657,0.991958618,,,,,,,,,
COCO_train2014_000000174701.jpg,1.033911006,0.967201233,,,,,,,,,
COCO_train2014_000000174738.jpg,1.048131592,0.954078674,,,,,,,,,
COCO_train2014_000000174751.jpg,1.016913385,0.98336792,,,,,,,,,
COCO_train2014_000000174773.jpg,1.006747649,0.993297577,,,,,,,,,
COCO_train2014_000000174794.jpg,1.000179323,0.999820709,,,,,,,,,
COCO_train2014_000000174876.jpg,1.011490705,0.988639832,,,,,,,,,
COCO_train2014_000000174896.jpg,1.019904446,0.980484009,,,,,,,,,
COCO_train2014_000000175020.jpg,1.103332169,0.906345367,,,,,,,,,
COCO_train2014_000000175112.jpg,1.056589172,0.94644165,,,,,,,,,
COCO_train2014_000000175162.jpg,1.197141226,0.835323334,,,,,,,,,
COCO_train2014_000000175195.jpg,1.036797975,0.964508057,,,,,,,,,
COCO_train2014_000000175238.jpg,1.072075904,0.932769775,,,,,,,,,
COCO_train2014_000000175288.jpg,1.070263826,0.93434906,,,,,,,,,
COCO_train2014_000000175359.jpg,1.027065148,0.973648071,,,,,,,,,
COCO_train2014_000000175383.jpg,1.018466069,0.981868744,,,,,,,,,
COCO_train2014_000000175421.jpg,1.039062345,0.962406158,,,,,,,,,
COCO_train2014_000000175451.jpg,1.039099413,0.962371826,,,,,,,,,
COCO_train2014_000000175459.jpg,1.067491957,0.936775208,,,,,,,,,
COCO_train2014_000000175477.jpg,1.06734418,0.936904907,,,,,,,,,
COCO_train2014_000000175500.jpg,1.005392386,0.994636536,,,,,,,,,
COCO_train2014_000000175523.jpg,1.078777454,0.92697525,,,,,,,,,
COCO_train2014_000000175536.jpg,1.036355298,0.964920044,,,,,,,,,
COCO_train2014_000000175606.jpg,1.030869781,0.970054626,,,,,,,,,
COCO_train2014_000000175693.jpg,1.159621339,0.862350464,,,,,,,,,
COCO_train2014_000000175703.jpg,1,1,,,,,,,,,
COCO_train2014_000000175889.jpg,1.055644596,0.947288513,,,,,,,,,
COCO_train2014_000000175912.jpg,1.02796328,0.972797394,,,,,,,,,
COCO_train2014_000000175952.jpg,1.054782339,0.948062897,,,,,,,,,
COCO_train2014_000000176029.jpg,1.099233056,0.909725189,,,,,,,,,
COCO_train2014_000000176085.jpg,1.00425232,0.995765686,,,,,,,,,
COCO_train2014_000000176087.jpg,1.055368351,0.947536469,,,,,,,,,
COCO_train2014_000000176090.jpg,1.037265655,0.964073181,,,,,,,,,
COCO_train2014_000000176148.jpg,1.022410471,0.97808075,,,,,,,,,
COCO_train2014_000000176194.jpg,1.066007352,0.938079834,,,,,,,,,
COCO_train2014_000000176265.jpg,1.046098838,0.955932617,,,,,,,,,
COCO_train2014_000000176285.jpg,1.037594104,0.963768005,,,,,,,,,
COCO_train2014_000000176536.jpg,1.060247201,0.94317627,,,,,,,,,
COCO_train2014_000000176587.jpg,1.02417603,0.976394653,,,,,,,,,
COCO_train2014_000000176726.jpg,1.046424551,0.955635071,,,,,,,,,
COCO_train2014_000000176765.jpg,1.031048181,0.96988678,,,,,,,,,
COCO_train2014_000000176923.jpg,1.072417997,0.932472229,,,,,,,,,
COCO_train2014_000000176945.jpg,1.113965792,0.897693634,,,,,,,,,
COCO_train2014_000000177060.jpg,1.047005492,0.955104828,,,,,,,,,
COCO_train2014_000000177193.jpg,1.236184269,0.808940887,,,,,,,,,
COCO_train2014_000000177253.jpg,1.060762034,0.942718506,,,,,,,,,
COCO_train2014_000000177277.jpg,1.06484686,0.939102173,,,,,,,,,
COCO_train2014_000000177289.jpg,1.045081248,0.956863403,,,,,,,,,
COCO_train2014_000000177349.jpg,1.051528693,0.950996399,,,,,,,,,
COCO_train2014_000000177355.jpg,1.080480426,0.925514221,,,,,,,,,
COCO_train2014_000000177381.jpg,1.061200036,0.942329407,,,,,,,,,
COCO_train2014_000000177404.jpg,1.091289054,0.916347504,,,,,,,,,
COCO_train2014_000000177413.jpg,1.082153045,0.92408371,,,,,,,,,
COCO_train2014_000000177571.jpg,1.06539648,0.938617706,,,,,,,,,
COCO_train2014_000000177625.jpg,1.024080006,0.976486206,,,,,,,,,
COCO_train2014_000000177658.jpg,1.231439899,0.812057495,,,,,,,,,
COCO_train2014_000000177748.jpg,1.045719095,0.956279755,,,,,,,,,
COCO_train2014_000000177775.jpg,1.052149098,0.950435638,,,,,,,,,
COCO_train2014_000000177818.jpg,1.007134432,0.992916107,,,,,,,,,
COCO_train2014_000000177829.jpg,1.054298734,0.948497772,,,,,,,,,
COCO_train2014_000000177832.jpg,1.205581258,0.829475403,,,,,,,,,
COCO_train2014_000000177922.jpg,1.136401666,0.879970551,,,,,,,,,
COCO_train2014_000000177974.jpg,1.081925264,0.924278259,,,,,,,,,
COCO_train2014_000000177998.jpg,1.015247456,0.984981537,,,,,,,,,
COCO_train2014_000000178081.jpg,1.009978656,0.990119934,,,,,,,,,
COCO_train2014_000000178152.jpg,1.176235154,0.850170135,,,,,,,,,
COCO_train2014_000000178178.jpg,1.013359723,0.986816406,,,,,,,,,
COCO_train2014_000000178192.jpg,1,1,,,,,,,,,
COCO_train2014_000000178242.jpg,1.198186339,0.834594727,,,,,,,,,
COCO_train2014_000000178285.jpg,1.030496961,0.970405579,,,,,,,,,
COCO_train2014_000000178376.jpg,1.064410166,0.939487457,,,,,,,,,
COCO_train2014_000000178418.jpg,1.019448323,0.980922699,,,,,,,,,
COCO_train2014_000000178484.jpg,1,1,,,,,,,,,
COCO_train2014_000000178526.jpg,1.058517597,0.944717407,,,,,,,,,
COCO_train2014_000000178647.jpg,1.008048421,0.992015839,,,,,,,,,
COCO_train2014_000000178751.jpg,1.065262268,0.938735962,,,,,,,,,
COCO_train2014_000000178754.jpg,1.060131433,0.943279266,,,,,,,,,
COCO_train2014_000000178771.jpg,1.040225073,0.961330414,,,,,,,,,
COCO_train2014_000000178785.jpg,1.10437336,0.905490875,,,,,,,,,
COCO_train2014_000000178793.jpg,1.081099807,0.924983978,,,,,,,,,
COCO_train2014_000000178798.jpg,1.049549982,0.952789307,,,,,,,,,
COCO_train2014_000000178871.jpg,1.0216295,0.97882843,,,,,,,,,
COCO_train2014_000000178962.jpg,1.048500508,0.953742981,,,,,,,,,
COCO_train2014_000000179039.jpg,1.079621599,0.926250458,,,,,,,,,
COCO_train2014_000000179088.jpg,1.035757466,0.96547699,,,,,,,,,
COCO_train2014_000000179122.jpg,1.017801746,0.982509613,,,,,,,,,
COCO_train2014_000000179153.jpg,1.087996281,0.919120789,,,,,,,,,
COCO_train2014_000000179164.jpg,1.060152869,0.943260193,,,,,,,,,
COCO_train2014_000000179201.jpg,1.064959334,0.939002991,,,,,,,,,
COCO_train2014_000000179242.jpg,1.030112268,0.970767975,,,,,,,,,
COCO_train2014_000000179408.jpg,1.019666418,0.980712891,,,,,,,,,
COCO_train2014_000000179545.jpg,1.031019795,0.969913483,,,,,,,,,
COCO_train2014_000000179551.jpg,1.042462997,0.959266663,,,,,,,,,
COCO_train2014_000000179603.jpg,1.040857004,0.960746765,,,,,,,,,
COCO_train2014_000000179672.jpg,1.00158561,0.998416901,,,,,,,,,
COCO_train2014_000000179770.jpg,1.018656035,0.981685638,,,,,,,,,
COCO_train2014_000000179805.jpg,1.021370768,0.979076385,,,,,,,,,
COCO_train2014_000000179906.jpg,1.101778689,0.907623291,,,,,,,,,
COCO_train2014_000000179932.jpg,1.200974912,0.83265686,,,,,,,,,
COCO_train2014_000000180047.jpg,1.042421543,0.95930481,,,,,,,,,
COCO_train2014_000000180067.jpg,1.217083668,0.8216362,,,,,,,,,
COCO_train2014_000000180085.jpg,1.041646964,0.960018158,,,,,,,,,
COCO_train2014_000000180099.jpg,1.068135701,0.936210632,,,,,,,,,
COCO_train2014_000000180123.jpg,1.26301589,0.791755676,,,,,,,,,
COCO_train2014_000000180169.jpg,1.031137404,0.969802856,,,,,,,,,
COCO_train2014_000000180285.jpg,1.093674773,0.914348602,,,,,,,,,
COCO_train2014_000000180315.jpg,1.040551269,0.961029053,,,,,,,,,
COCO_train2014_000000180327.jpg,1.031827378,0.969154358,,,,,,,,,
COCO_train2014_000000180341.jpg,1.01062501,0.989486694,,,,,,,,,
COCO_train2014_000000180350.jpg,1.114425153,0.897323608,,,,,,,,,
COCO_train2014_000000180386.jpg,1.115857759,0.89617157,,,,,,,,,
COCO_train2014_000000180494.jpg,1.009858043,0.99023819,,,,,,,,,
COCO_train2014_000000180549.jpg,1.043135008,0.958648682,,,,,,,,,
COCO_train2014_000000180569.jpg,1.172536566,0.852851868,,,,,,,,,
COCO_train2014_000000180578.jpg,1.04388686,0.957958221,,,,,,,,,
COCO_train2014_000000180670.jpg,1.021008763,0.979423523,,,,,,,,,
COCO_train2014_000000180720.jpg,1.048924243,0.953357697,,,,,,,,,
COCO_train2014_000000180765.jpg,1.023280506,0.977249146,,,,,,,,,
COCO_train2014_000000180799.jpg,1.081532457,0.924613953,,,,,,,,,
COCO_train2014_000000181009.jpg,1.004548642,0.995471954,,,,,,,,,
COCO_train2014_000000181053.jpg,1.013418486,0.986759186,,,,,,,,,
COCO_train2014_000000181061.jpg,1.195127289,0.836730957,,,,,,,,,
COCO_train2014_000000181064.jpg,1.035364746,0.965843201,,,,,,,,,
COCO_train2014_000000181122.jpg,1.092007315,0.915744781,,,,,,,,,
COCO_train2014_000000181155.jpg,1.09166625,0.916030884,,,,,,,,,
COCO_train2014_000000181176.jpg,1.107672546,0.902793884,,,,,,,,,
COCO_train2014_000000181208.jpg,1.04441505,0.957473755,,,,,,,,,
COCO_train2014_000000181216.jpg,1.06157821,0.941993713,,,,,,,,,
COCO_train2014_000000181223.jpg,1.137753087,0.878925323,,,,,,,,,
COCO_train2014_000000181348.jpg,1.113530459,0.898044586,,,,,,,,,
COCO_train2014_000000181351.jpg,1.049150935,0.953151703,,,,,,,,,
COCO_train2014_000000181367.jpg,1.026916282,0.973789215,,,,,,,,,
COCO_train2014_000000181436.jpg,1.01839485,0.981937408,,,,,,,,,
COCO_train2014_000000181453.jpg,1.172457902,0.852909088,,,,,,,,,
COCO_train2014_000000181631.jpg,1.069958042,0.934616089,,,,,,,,,
COCO_train2014_000000181649.jpg,1.058350929,0.94486618,,,,,,,,,
COCO_train2014_000000181850.jpg,1.125062231,0.888839722,,,,,,,,,
COCO_train2014_000000181885.jpg,1.096584468,0.911922455,,,,,,,,,
COCO_train2014_000000181906.jpg,1.038124166,0.963275909,,,,,,,,,
COCO_train2014_000000181909.jpg,1.030383548,0.97051239,,,,,,,,,
COCO_train2014_000000181949.jpg,1.078298212,0.927387238,,,,,,,,,
COCO_train2014_000000182020.jpg,1.009247638,0.990837097,,,,,,,,,
COCO_train2014_000000182064.jpg,1.004899067,0.995124817,,,,,,,,,
COCO_train2014_000000182096.jpg,1.10580821,0.904315948,,,,,,,,,
COCO_train2014_000000182112.jpg,1.091738993,0.915969849,,,,,,,,,
COCO_train2014_000000182258.jpg,1.152483953,0.86769104,,,,,,,,,
COCO_train2014_000000182373.jpg,1.137165761,0.879379272,,,,,,,,,
COCO_train2014_000000182379.jpg,1.029861359,0.971004486,,,,,,,,,
COCO_train2014_000000182384.jpg,1.044885465,0.957042694,,,,,,,,,
COCO_train2014_000000182406.jpg,1.037811816,0.963565826,,,,,,,,,
COCO_train2014_000000182496.jpg,1.17362846,0.852058411,,,,,,,,,
COCO_train2014_000000182502.jpg,1.018454199,0.981880188,,,,,,,,,
COCO_train2014_000000182505.jpg,1,1,,,,,,,,,
COCO_train2014_000000182593.jpg,1.035835227,0.96540451,,,,,,,,,
COCO_train2014_000000182634.jpg,1.064820908,0.939125061,,,,,,,,,
COCO_train2014_000000182673.jpg,1.014952649,0.985267639,,,,,,,,,
COCO_train2014_000000182710.jpg,1.069168179,0.935306549,,,,,,,,,
COCO_train2014_000000182758.jpg,1.004040768,0.995975494,,,,,,,,,
COCO_train2014_000000182902.jpg,1.066848989,0.937339783,,,,,,,,,
COCO_train2014_000000182960.jpg,1.020702652,0.979717255,,,,,,,,,
COCO_train2014_000000182967.jpg,1.112561645,0.898826599,,,,,,,,,
COCO_train2014_000000183202.jpg,1.043251246,0.95854187,,,,,,,,,
COCO_train2014_000000183212.jpg,1.014261505,0.985939026,,,,,,,,,
COCO_train2014_000000183219.jpg,1.025686774,0.974956512,,,,,,,,,
COCO_train2014_000000183233.jpg,1.029412458,0.971427917,,,,,,,,,
COCO_train2014_000000183240.jpg,1.085226261,0.921466827,,,,,,,,,
COCO_train2014_000000183247.jpg,1.132806997,0.882762909,,,,,,,,,
COCO_train2014_000000183260.jpg,1.05898797,0.944297791,,,,,,,,,
COCO_train2014_000000183327.jpg,1.000049594,0.999950409,,,,,,,,,
COCO_train2014_000000183372.jpg,1.051195579,0.95129776,,,,,,,,,
COCO_train2014_000000183412.jpg,1.123673336,0.889938354,,,,,,,,,
COCO_train2014_000000183517.jpg,1.067274652,0.936965942,,,,,,,,,
COCO_train2014_000000183539.jpg,1.044856312,0.957069397,,,,,,,,,
COCO_train2014_000000183554.jpg,1.042135602,0.959568024,,,,,,,,,
COCO_train2014_000000183597.jpg,1.053857936,0.948894501,,,,,,,,,
COCO_train2014_000000183805.jpg,1.010356244,0.989749908,,,,,,,,,
COCO_train2014_000000183957.jpg,1.111189294,0.899936676,,,,,,,,,
COCO_train2014_000000183964.jpg,1.045631502,0.956359863,,,,,,,,,
COCO_train2014_000000183972.jpg,1.056538071,0.946487427,,,,,,,,,
COCO_train2014_000000183982.jpg,1.082126242,0.924106598,,,,,,,,,
COCO_train2014_000000184101.jpg,1.107770843,0.902713776,,,,,,,,,
COCO_train2014_000000184106.jpg,1.063197086,0.940559387,,,,,,,,,
COCO_train2014_000000184116.jpg,1.070587274,0.934066772,,,,,,,,,
COCO_train2014_000000184123.jpg,1.142613054,0.87518692,,,,,,,,,
COCO_train2014_000000184209.jpg,1.043367509,0.958435059,,,,,,,,,
COCO_train2014_000000184389.jpg,1.054230895,0.948558807,,,,,,,,,
COCO_train2014_000000184397.jpg,1.063852928,0.939979553,,,,,,,,,
COCO_train2014_000000184477.jpg,1.037339538,0.964004517,,,,,,,,,
COCO_train2014_000000184490.jpg,1.022386546,0.978103638,,,,,,,,,
COCO_train2014_000000184523.jpg,1.085432962,0.921291351,,,,,,,,,
COCO_train2014_000000184610.jpg,1.107190674,0.903186798,,,,,,,,,
COCO_train2014_000000184684.jpg,1.066167768,0.93793869,,,,,,,,,
COCO_train2014_000000184705.jpg,1.003529565,0.996482849,,,,,,,,,
COCO_train2014_000000184800.jpg,1.035773835,0.965461731,,,,,,,,,
COCO_train2014_000000184828.jpg,1.0682184,0.936138153,,,,,,,,,
COCO_train2014_000000184835.jpg,1.021267312,0.979175568,,,,,,,,,
COCO_train2014_000000184877.jpg,1.054782339,0.948062897,,,,,,,,,
COCO_train2014_000000184879.jpg,1.094291105,0.913833618,,,,,,,,,
COCO_train2014_000000184930.jpg,1.039358965,0.9621315,,,,,,,,,
COCO_train2014_000000184999.jpg,1.042782302,0.958972931,,,,,,,,,
COCO_train2014_000000185004.jpg,1.167159394,0.856781006,,,,,,,,,
COCO_train2014_000000185051.jpg,1.073630235,0.931419373,,,,,,,,,
COCO_train2014_000000185097.jpg,1.028140676,0.972629547,,,,,,,,,
COCO_train2014_000000185108.jpg,1.168621472,0.855709076,,,,,,,,,
COCO_train2014_000000185158.jpg,1.041080222,0.960540771,,,,,,,,,
COCO_train2014_000000185247.jpg,1.021040578,0.979393005,,,,,,,,,
COCO_train2014_000000185258.jpg,1.001226019,0.998775482,,,,,,,,,
COCO_train2014_000000185265.jpg,1.017548899,0.982753754,,,,,,,,,
COCO_train2014_000000185281.jpg,1.311940104,0.762229919,,,,,,,,,
COCO_train2014_000000185368.jpg,1.093679336,0.914344788,,,,,,,,,
COCO_train2014_000000185394.jpg,1.040675194,0.960914612,,,,,,,,,
COCO_train2014_000000185514.jpg,1.060448785,0.942996979,,,,,,,,,
COCO_train2014_000000185577.jpg,1.074915735,0.930305481,,,,,,,,,
COCO_train2014_000000185591.jpg,1.048152546,0.954059601,,,,,,,,,
COCO_train2014_000000185760.jpg,1.040216818,0.961338043,,,,,,,,,
COCO_train2014_000000185818.jpg,1.018011231,0.982307434,,,,,,,,,
COCO_train2014_000000185830.jpg,1.029926098,0.970943451,,,,,,,,,
COCO_train2014_000000185844.jpg,1.047515914,0.954639435,,,,,,,,,
COCO_train2014_000000185906.jpg,1.008936888,0.991142273,,,,,,,,,
COCO_train2014_000000185991.jpg,1.002681273,0.997325897,,,,,,,,,
COCO_train2014_000000186035.jpg,1.061651297,0.941928864,,,,,,,,,
COCO_train2014_000000186056.jpg,1.044673101,0.957237244,,,,,,,,,
COCO_train2014_000000186099.jpg,1.047256457,0.954875946,,,,,,,,,
COCO_train2014_000000186181.jpg,1.057671979,0.945472717,,,,,,,,,
COCO_train2014_000000186196.jpg,1.031648708,0.969322205,,,,,,,,,
COCO_train2014_000000186317.jpg,1.165146586,0.858261108,,,,,,,,,
COCO_train2014_000000186438.jpg,1.112434171,0.898929596,,,,,,,,,
COCO_train2014_000000186451.jpg,1.036498717,0.96478653,,,,,,,,,
COCO_train2014_000000186493.jpg,1.02554232,0.975093842,,,,,,,,,
COCO_train2014_000000186563.jpg,1.136184949,0.880138397,,,,,,,,,
COCO_train2014_000000186635.jpg,1.017884739,0.982429504,,,,,,,,,
COCO_train2014_000000186646.jpg,1,1,,,,,,,,,
COCO_train2014_000000186671.jpg,1.039577418,0.961929321,,,,,,,,,
COCO_train2014_000000186685.jpg,1.13288043,0.882705688,,,,,,,,,
COCO_train2014_000000186699.jpg,1.03576565,0.96546936,,,,,,,,,
COCO_train2014_000000186717.jpg,1.06540947,0.938606262,,,,,,,,,
COCO_train2014_000000186729.jpg,1.063581001,0.940219879,,,,,,,,,
COCO_train2014_000000186791.jpg,1.022593933,0.977905273,,,,,,,,,
COCO_train2014_000000186906.jpg,1.056295407,0.946704865,,,,,,,,,
COCO_train2014_000000187103.jpg,1.088280838,0.918880463,,,,,,,,,
COCO_train2014_000000187119.jpg,1.031109013,0.969829559,,,,,,,,,
COCO_train2014_000000187153.jpg,1.0109407,0.989177704,,,,,,,,,
COCO_train2014_000000187181.jpg,1.15984709,0.862182617,,,,,,,,,
COCO_train2014_000000187282.jpg,1.068283698,0.936080933,,,,,,,,,
COCO_train2014_000000187283.jpg,1.016436285,0.983829498,,,,,,,,,
COCO_train2014_000000187442.jpg,1.045956924,0.956062317,,,,,,,,,
COCO_train2014_000000187473.jpg,1.051853576,0.950702667,,,,,,,,,
COCO_train2014_000000187511.jpg,1.14535882,0.873088837,,,,,,,,,
COCO_train2014_000000187582.jpg,1.048286673,0.953937531,,,,,,,,,
COCO_train2014_000000187644.jpg,1.006515721,0.993526459,,,,,,,,,
COCO_train2014_000000187709.jpg,1.025939667,0.974716187,,,,,,,,,
COCO_train2014_000000187724.jpg,1.088655958,0.918563843,,,,,,,,,
COCO_train2014_000000187752.jpg,1.019844929,0.980541229,,,,,,,,,
COCO_train2014_000000187792.jpg,1.044398406,0.957489014,,,,,,,,,
COCO_train2014_000000187803.jpg,1.200188628,0.833202362,,,,,,,,,
COCO_train2014_000000187823.jpg,1.033389311,0.967689514,,,,,,,,,
COCO_train2014_000000187855.jpg,1.027318721,0.973407745,,,,,,,,,
COCO_train2014_000000187878.jpg,1.092767518,0.915107727,,,,,,,,,
COCO_train2014_000000187952.jpg,1.250704924,0.799549103,,,,,,,,,
COCO_train2014_000000187986.jpg,1.011478996,0.988651276,,,,,,,,,
COCO_train2014_000000188120.jpg,1.058598814,0.944644928,,,,,,,,,
COCO_train2014_000000188139.jpg,1.044369281,0.957515717,,,,,,,,,
COCO_train2014_000000188189.jpg,1.024728518,0.975868225,,,,,,,,,
COCO_train2014_000000188239.jpg,1.071462438,0.933303833,,,,,,,,,
COCO_train2014_000000188352.jpg,1.037565356,0.963794708,,,,,,,,,
COCO_train2014_000000188372.jpg,1.037737866,0.963634491,,,,,,,,,
COCO_train2014_000000188380.jpg,1.076593263,0.928855896,,,,,,,,,
COCO_train2014_000000188388.jpg,1.067539777,0.936733246,,,,,,,,,
COCO_train2014_000000188556.jpg,1.136298223,0.880050659,,,,,,,,,
COCO_train2014_000000188585.jpg,1.088583625,0.918624878,,,,,,,,,
COCO_train2014_000000188688.jpg,1.067009659,0.937198639,,,,,,,,,
COCO_train2014_000000188712.jpg,1.066627606,0.937534332,,,,,,,,,
COCO_train2014_000000188757.jpg,1.121188663,0.891910553,,,,,,,,,
COCO_train2014_000000188762.jpg,1.04355857,0.958259583,,,,,,,,,
COCO_train2014_000000188826.jpg,1.21316346,0.824291229,,,,,,,,,
COCO_train2014_000000188956.jpg,1.098689422,0.910175323,,,,,,,,,
COCO_train2014_000000189148.jpg,1.089361702,0.91796875,,,,,,,,,
COCO_train2014_000000189156.jpg,1.055032801,0.94783783,,,,,,,,,
COCO_train2014_000000189223.jpg,1.006357299,0.993682861,,,,,,,,,
COCO_train2014_000000189278.jpg,1.088195004,0.918952942,,,,,,,,,
COCO_train2014_000000189361.jpg,1.166458273,0.85729599,,,,,,,,,
COCO_train2014_000000189472.jpg,1.066671007,0.937496185,,,,,,,,,
COCO_train2014_000000189646.jpg,1.171918029,0.853302002,,,,,,,,,
COCO_train2014_000000189656.jpg,1.060929463,0.942569733,,,,,,,,,
COCO_train2014_000000189735.jpg,1.057514109,0.945613861,,,,,,,,,
COCO_train2014_000000189789.jpg,1.02184853,0.978618622,,,,,,,,,
COCO_train2014_000000189805.jpg,1.208783304,0.827278137,,,,,,,,,
COCO_train2014_000000189814.jpg,1.158539981,0.863155365,,,,,,,,,
COCO_train2014_000000189951.jpg,1.031892364,0.969093323,,,,,,,,,
COCO_train2014_000000189957.jpg,1.038535439,0.96289444,,,,,,,,,
COCO_train2014_000000189996.jpg,1.034980496,0.966201782,,,,,,,,,
COCO_train2014_000000189998.jpg,1.043325984,0.958473206,,,,,,,,,
COCO_train2014_000000190016.jpg,1.119541496,0.893222809,,,,,,,,,
COCO_train2014_000000190026.jpg,1.001042498,0.998958588,,,,,,,,,
COCO_train2014_000000190064.jpg,1.056052854,0.946922302,,,,,,,,,
COCO_train2014_000000190117.jpg,1.033157163,0.967906952,,,,,,,,,
COCO_train2014_000000190136.jpg,1.068009501,0.936321259,,,,,,,,,
COCO_train2014_000000190334.jpg,1.11461943,0.897167206,,,,,,,,,
COCO_train2014_000000190387.jpg,1.030881942,0.970043182,,,,,,,,,
COCO_train2014_000000190547.jpg,1.034078223,0.96704483,,,,,,,,,
COCO_train2014_000000190573.jpg,1.014933001,0.985286713,,,,,,,,,
COCO_train2014_000000190670.jpg,1.055134717,0.947746277,,,,,,,,,
COCO_train2014_000000190905.jpg,1.06490742,0.939048767,,,,,,,,,
COCO_train2014_000000190994.jpg,1.066605906,0.937553406,,,,,,,,,
COCO_train2014_000000191031.jpg,1.119924126,0.892917633,,,,,,,,,
COCO_train2014_000000191072.jpg,1.042475434,0.959255219,,,,,,,,,
COCO_train2014_000000191101.jpg,1.114681045,0.897117615,,,,,,,,,
COCO_train2014_000000191102.jpg,1.070976545,0.933727264,,,,,,,,,
COCO_train2014_000000191190.jpg,1.051895783,0.95066452,,,,,,,,,
COCO_train2014_000000191230.jpg,1.01664915,0.983623505,,,,,,,,,
COCO_train2014_000000191321.jpg,1.01913126,0.981227875,,,,,,,,,
COCO_train2014_000000191325.jpg,1.104298924,0.90555191,,,,,,,,,
COCO_train2014_000000191327.jpg,1.165742441,0.857822418,,,,,,,,,
COCO_train2014_000000191376.jpg,1.064284844,0.939598083,,,,,,,,,
COCO_train2014_000000191417.jpg,1.096286383,0.91217041,,,,,,,,,
COCO_train2014_000000191439.jpg,1.042027897,0.959667206,,,,,,,,,
COCO_train2014_000000191457.jpg,1.120608729,0.892372131,,,,,,,,,
COCO_train2014_000000191561.jpg,1.090644333,0.916889191,,,,,,,,,
COCO_train2014_000000191651.jpg,1.134306917,0.881595612,,,,,,,,,
COCO_train2014_000000191667.jpg,1.054795072,0.948051453,,,,,,,,,
COCO_train2014_000000191690.jpg,1.003537248,0.99647522,,,,,,,,,
COCO_train2014_000000191729.jpg,1.007773276,0.992286682,,,,,,,,,
COCO_train2014_000000191805.jpg,1,1,,,,,,,,,
COCO_train2014_000000191945.jpg,1.024476221,0.976108551,,,,,,,,,
COCO_train2014_000000191962.jpg,1.145138674,0.873256683,,,,,,,,,
COCO_train2014_000000191994.jpg,1.076005533,0.929363251,,,,,,,,,
COCO_train2014_000000192104.jpg,1.04823218,0.953987122,,,,,,,,,
COCO_train2014_000000192114.jpg,1.01126829,0.988857269,,,,,,,,,
COCO_train2014_000000192196.jpg,1.055155953,0.947727203,,,,,,,,,
COCO_train2014_000000192234.jpg,1.030415949,0.970481873,,,,,,,,,
COCO_train2014_000000192464.jpg,1.052998594,0.949668884,,,,,,,,,
